Venue Name,Location,Google Maps URL,Venue Website,Image URL 1 (Main),Image URL 2 (Optional),Image URL 3 (Optional),Notes
"The Reach Key West, Curio Collection by Hilton","Key West, Florida Keys","https://maps.google.com/maps?q=The%20Reach%20Key%20West%2C%20Curio%20Collection%20by%20Hilton%2C%20Key%20West%2C%20Florida%20Keys","https://www.hilton.com/en/hotels/eywthqq-the-reach-key-west/events/",,,,"NEEDS_IMAGES"
"Southernmost Beach Resort","Key West, Florida Keys","https://maps.google.com/maps?q=Southernmost%20Beach%20Resort%2C%20Key%20West%2C%20Florida%20Keys","https://www.southernmostbeachresort.com/weddings",,,,"NEEDS_IMAGES"
"Havana Cabana at Key West","Key West, Florida Keys","https://maps.google.com/maps?q=Havana%20Cabana%20at%20Key%20West%2C%20Key%20West%2C%20Florida%20Keys","https://www.havanacabanakeywesthotel.com/",,,,"NEEDS_IMAGES"
"Casa Marina Key West, Curio Collection by Hilton","Key West, Florida Keys","https://maps.google.com/maps?q=Casa%20Marina%20Key%20West%2C%20Curio%20Collection%20by%20Hilton%2C%20Key%20West%2C%20Florida%20Keys","https://www.casamarinaresort.com/weddings/",,,,"NEEDS_IMAGES"
"Hyatt Centric Key West Resort & Spa","Key West, Florida Keys","https://maps.google.com/maps?q=Hyatt%20Centric%20Key%20West%20Resort%20%26%20Spa%2C%20Key%20West%2C%20Florida%20Keys","https://www.hyatt.com/hyatt-centric/en-US/keywh-hyatt-centric-key-west-resort-and-spa/special-events/weddings",,,,"NEEDS_IMAGES"
"The Perry Hotel & Marina Key West","Stock Island, Key West, Florida Keys","https://maps.google.com/maps?q=The%20Perry%20Hotel%20%26%20Marina%20Key%20West%2C%20Stock%20Island%2C%20Key%20West%2C%20Florida%20Keys","https://www.perrykeywest.com/key-west-weddings/",,,,"NEEDS_IMAGES"
"Oceans Edge Resort & Marina","Stock Island, Key West, Florida Keys","https://maps.google.com/maps?q=Oceans%20Edge%20Resort%20%26%20Marina%2C%20Stock%20Island%2C%20Key%20West%2C%20Florida%20Keys","https://www.oceansedgekeywest.com/weddings/",,,,"NEEDS_IMAGES"
"The Garden at the Oldest House Museum","Key West, Florida Keys","https://maps.google.com/maps?q=The%20Garden%20at%20the%20Oldest%20House%20Museum%2C%20Key%20West%2C%20Florida%20Keys","https://www.oldesthousekeywest.com/",,,,"NEEDS_IMAGES"
"Sunset Watersports","Key West, Florida Keys","https://maps.google.com/maps?q=Sunset%20Watersports%2C%20Key%20West%2C%20Florida%20Keys","https://sunsetwatersportskeywest.com/key-west-weddings/",,,,"NEEDS_IMAGES"
"Key West Lighthouse & Keeper's Quarters","Key West, Florida Keys","https://maps.google.com/maps?q=Key%20West%20Lighthouse%20%26%20Keeper's%20Quarters%2C%20Key%20West%2C%20Florida%20Keys","https://www.kwahs.org/properties/lighthouse",,,,"NEEDS_IMAGES"
"Fort East Martello","Key West, Florida Keys","https://maps.google.com/maps?q=Fort%20East%20Martello%2C%20Key%20West%2C%20Florida%20Keys","https://www.kwahs.org/properties/fort-east-martello",,,,"NEEDS_IMAGES"
"Ocean Key Resort & Spa","Key West, Florida Keys","https://maps.google.com/maps?q=Ocean%20Key%20Resort%20%26%20Spa%2C%20Key%20West%2C%20Florida%20Keys","https://www.oceankey.com/key-west-weddings",,,,"NEEDS_IMAGES"
"Old Town Manor","Key West, Florida Keys","https://maps.google.com/maps?q=Old%20Town%20Manor%2C%20Key%20West%2C%20Florida%20Keys","https://www.oldtownmanor.com/key-west-weddings/",,,,"NEEDS_IMAGES"
"Hard Rock Café Key West","Key West, Florida Keys","https://maps.google.com/maps?q=Hard%20Rock%20Caf%C3%A9%20Key%20West%2C%20Key%20West%2C%20Florida%20Keys","https://www.hardrockcafe.com/location/key-west/",,,,"NEEDS_IMAGES"
"Pier House Resort & Spa","Key West, Florida Keys","https://maps.google.com/maps?q=Pier%20House%20Resort%20%26%20Spa%2C%20Key%20West%2C%20Florida%20Keys","https://www.pierhouse.com/weddings",,,,"NEEDS_IMAGES"
"Sunset Key Cottages","Key West, Florida Keys","https://maps.google.com/maps?q=Sunset%20Key%20Cottages%2C%20Key%20West%2C%20Florida%20Keys","https://www.sunsetkeycottages.com/key-west-weddings/",,,,"NEEDS_IMAGES"
"First Flight Island Brewery","Key West, Florida Keys","https://maps.google.com/maps?q=First%20Flight%20Island%20Brewery%2C%20Key%20West%2C%20Florida%20Keys","https://www.firstflightkw.com/",,,,"NEEDS_IMAGES"
"Ernest Hemingway Home & Museum","Key West, Florida Keys","https://maps.google.com/maps?q=Ernest%20Hemingway%20Home%20%26%20Museum%2C%20Key%20West%2C%20Florida%20Keys","https://www.hemingwayhome.com/weddings/",,,,"NEEDS_IMAGES"
"Fort Zachary Taylor State Park","Key West, Florida Keys","https://maps.google.com/maps?q=Fort%20Zachary%20Taylor%20State%20Park%2C%20Key%20West%2C%20Florida%20Keys","https://www.floridastateparks.org/parks-and-trails/fort-zachary-taylor-historic-state-park",,,,"NEEDS_IMAGES"
"Bagatelle Restaurant","Key West, Florida Keys","https://maps.google.com/maps?q=Bagatelle%20Restaurant%2C%20Key%20West%2C%20Florida%20Keys","N/A",,,,"NEEDS_IMAGES"
"Key West Historic Inns","Key West, Florida Keys","https://maps.google.com/maps?q=Key%20West%20Historic%20Inns%2C%20Key%20West%2C%20Florida%20Keys","N/A",,,,"NEEDS_IMAGES"
"The Blue Room","Key West, Florida Keys","https://maps.google.com/maps?q=The%20Blue%20Room%2C%20Key%20West%2C%20Florida%20Keys","N/A",,,,"NEEDS_IMAGES"
"Schooner Appledore","Key West, Florida Keys","https://maps.google.com/maps?q=Schooner%20Appledore%2C%20Key%20West%2C%20Florida%20Keys","N/A",,,,"NEEDS_IMAGES"
"Suite Dreams Inn","Key West, Florida Keys","https://maps.google.com/maps?q=Suite%20Dreams%20Inn%2C%20Key%20West%2C%20Florida%20Keys","N/A",,,,"NEEDS_IMAGES"
"Patch of Heaven Sanctuary","Homestead, Miami-Dade","https://maps.google.com/maps?q=Patch%20of%20Heaven%20Sanctuary%2C%20Homestead%2C%20Miami-Dade","https://patchofheavensanctuary.com/",,,,"NEEDS_IMAGES"
"Redland Koi Gardens","Redland, Miami-Dade","https://maps.google.com/maps?q=Redland%20Koi%20Gardens%2C%20Redland%2C%20Miami-Dade","https://redlandkoigardens.com/",,,,"NEEDS_IMAGES"
"Schnebly Redland Winery","Homestead, Miami-Dade","https://maps.google.com/maps?q=Schnebly%20Redland%20Winery%2C%20Homestead%2C%20Miami-Dade","https://www.schneblyredlandswinery.com/",,,,"NEEDS_IMAGES"
"Ever After Farms Tropical Grove Barn","Homestead, Miami-Dade","https://maps.google.com/maps?q=Ever%20After%20Farms%20Tropical%20Grove%20Barn%2C%20Homestead%2C%20Miami-Dade","https://www.everafterfarms.com/tropical-grove-barn/",,,,"NEEDS_IMAGES"
"Villa Toscana Miami","Miami, Miami-Dade","https://maps.google.com/maps?q=Villa%20Toscana%20Miami%2C%20Miami%2C%20Miami-Dade","https://www.vtmiami.com/weddings",,,,"NEEDS_IMAGES"
"Jungle Island","Miami, Miami-Dade","https://maps.google.com/maps?q=Jungle%20Island%2C%20Miami%2C%20Miami-Dade","https://www.jungleisland.com/private-events/",,,,"NEEDS_IMAGES"
